Module,Filename,Function,Covered PCs,Total PCs
,lib/parser.c,match_uint,3,3
,lib/pci_iomap.c,pci_iomap_wc_range,0,9
,lib/pci_iomap.c,pci_iomap_range,0,10
,lib/pci_iomap.c,pci_iomap_wc,0,9
,lib/pci_iomap.c,pci_iomap,0,10
,lib/percpu-refcount.c,percpu_ref_init,9,12
,lib/percpu-refcount.c,percpu_ref_switch_to_percpu,1,1
,lib/percpu-refcount.c,percpu_ref_resurrect,5,8
,lib/percpu-refcount.c,percpu_ref_is_zero,5,7
,lib/percpu-refcount.c,percpu_ref_kill_and_confirm,5,8
,lib/percpu-refcount.c,percpu_ref_reinit,5,7
,lib/percpu-refcount.c,percpu_ref_switch_to_atomic,0,1
,lib/percpu-refcount.c,__percpu_ref_switch_mode,17,25
,lib/percpu-refcount.c,percpu_ref_switch_to_atomic_sync,0,6
,lib/percpu-refcount.c,percpu_ref_exit,6,7
,lib/percpu-refcount.c,percpu_ref_switch_to_atomic_rcu,0,18
,lib/percpu-refcount.c,percpu_ref_switch_to_atomic_rcu.cold,0,1
,lib/percpu_counter.c,__percpu_counter_sum,4,4
,lib/percpu_counter.c,compute_batch_value,0,1
,lib/percpu_counter.c,percpu_counter_sync,0,1
,lib/percpu_counter.c,__percpu_counter_init,3,3
,lib/percpu_counter.c,percpu_counter_add_batch,4,4
,lib/percpu_counter.c,percpu_counter_set,4,4
,lib/percpu_counter.c,percpu_counter_destroy,2,2
,lib/percpu_counter.c,__percpu_counter_compare,3,5
,lib/percpu_counter.c,percpu_counter_cpu_dead,0,3
,lib/plist.c,plist_add,4,13
,lib/plist.c,plist_del,2,6
,lib/plist.c,plist_requeue,0,11
,lib/radix-tree.c,idr_preload,1,2
,lib/radix-tree.c,radix_tree_node_alloc.constprop.0,9,12
,lib/radix-tree.c,radix_tree_preload,0,3
,lib/radix-tree.c,radix_tree_replace_slot,0,9
,lib/radix-tree.c,radix_tree_node_ctor,1,1
,lib/radix-tree.c,radix_tree_node_rcu_free,0,1
,lib/radix-tree.c,radix_tree_tag_clear,0,9
,lib/radix-tree.c,radix_tree_next_chunk,25,36
,lib/radix-tree.c,radix_tree_maybe_preload,0,5
,lib/radix-tree.c,radix_tree_tagged,0,1
,lib/radix-tree.c,radix_tree_lookup,1,1
,lib/radix-tree.c,radix_tree_iter_tag_clear,1,1
,lib/radix-tree.c,radix_tree_iter_resume,0,1
,lib/radix-tree.c,radix_tree_iter_replace,1,1
,lib/radix-tree.c,radix_tree_iter_delete,0,2
,lib/radix-tree.c,radix_tree_insert,0,26
,lib/radix-tree.c,radix_tree_gang_lookup_tag_slot,0,12
,lib/radix-tree.c,radix_tree_gang_lookup_tag,0,15
,lib/radix-tree.c,radix_tree_gang_lookup,0,14
,lib/radix-tree.c,radix_tree_extend,14,22
,lib/radix-tree.c,radix_tree_tag_set,0,13
,lib/radix-tree.c,radix_tree_delete_item,9,11
,lib/radix-tree.c,__radix_tree_preload,2,7
,lib/radix-tree.c,radix_tree_cpu_dead,0,3
,lib/radix-tree.c,__radix_tree_replace,10,22
,lib/radix-tree.c,node_tag_clear,5,7
,lib/radix-tree.c,radix_tree_tag_get,9,9
,lib/radix-tree.c,radix_tree_delete,0,1
,lib/radix-tree.c,delete_node,15,34
,lib/radix-tree.c,idr_destroy,2,12
,lib/radix-tree.c,idr_get_free,29,36
,lib/radix-tree.c,radix_tree_lookup_slot,0,3
,lib/radix-tree.c,__radix_tree_delete,9,14
,lib/radix-tree.c,__radix_tree_lookup,12,12
,lib/random32.c,arch_get_random_long,0,5
,lib/random32.c,prandom_bytes_state,0,5
,lib/random32.c,prandom_reseed,0,13
,lib/random32.c,prandom_seed,9,9
,lib/random32.c,prandom_seed_full_state,0,11
,lib/random32.c,prandom_timer_start,0,1
,lib/random32.c,prandom_u32_state,0,1
,lib/random32.c,prandom_bytes,4,6
,lib/random32.c,prandom_u32,1,1
,lib/ratelimit.c,___ratelimit,14,16
,lib/ratelimit.c,___ratelimit.cold,1,1
,lib/refcount.c,refcount_warn_saturate,0,13
,lib/refcount.c,refcount_dec_and_mutex_lock,0,10
,lib/refcount.c,refcount_dec_and_lock,5,11
,lib/refcount.c,refcount_dec_and_lock_irqsave,2,9
,lib/refcount.c,refcount_dec_if_one,0,1
,lib/refcount.c,refcount_dec_not_one,6,9
,lib/rhashtable.c,bucket_table_free_rcu,0,1
,lib/rhashtable.c,rht_bucket_nested,0,2
,lib/rhashtable.c,rhashtable_walk_next,8,14
,lib/rhashtable.c,rhashtable_walk_exit,3,3
,lib/rhashtable.c,rhashtable_walk_enter,1,1
,lib/rhashtable.c,rhashtable_rehash_alloc.isra.0,0,5
,lib/rhashtable.c,rht_head_hashfn,0,7
,lib/rhashtable.c,rhashtable_walk_peek,0,9
,lib/rhashtable.c,__rht_bucket_nested,0,6
,lib/rhashtable.c,rhashtable_walk_stop,6,8
,lib/rhashtable.c,rhashtable_jhash2,6,7
,lib/rhashtable.c,rhashtable_insert_slow,0,74
,lib/rhashtable.c,__rhashtable_walk_find_next,16,23
,lib/rhashtable.c,rhltable_init,1,1
,lib/rhashtable.c,rhashtable_free_and_destroy,0,20
,lib/rhashtable.c,bucket_table_alloc.isra.0,6,13
,lib/rhashtable.c,rhashtable_destroy,0,3
,lib/rhashtable.c,rhashtable_walk_start_check,6,31
,lib/rhashtable.c,nested_table_free.isra.0,0,15
,lib/rhashtable.c,nested_table_alloc.part.0,0,6
,lib/rhashtable.c,rht_bucket_nested_insert,0,8
,lib/rhashtable.c,rht_deferred_worker,0,62
,lib/rhashtable.c,jhash,0,16
,lib/rhashtable.c,bucket_table_free,0,10
,lib/rhashtable.c,rhashtable_init,16,20
,lib/sbitmap.c,sbitmap_queue_update_wake_batch,0,3
,lib/sbitmap.c,sbitmap_queue_wake_up,0,1
,lib/sbitmap.c,sbitmap_queue_show,0,9
,lib/sbitmap.c,sbitmap_queue_resize,0,1
,lib/sbitmap.c,sbitmap_queue_min_shallow_depth,0,1
,lib/sbitmap.c,sbitmap_resize,6,7
,lib/sbitmap.c,__sbitmap_get_word,7,8
,lib/sbitmap.c,__sbitmap_queue_get,1,1
,lib/sbitmap.c,sbitmap_bitmap_show,0,22
,lib/sbitmap.c,__sbitmap_queue_get_shallow,2,3
,lib/sbitmap.c,__sbitmap_weight,6,6
,lib/sbitmap.c,sbitmap_queue_wake_all,3,4
,lib/sbitmap.c,__sbq_wake_up,11,11
,lib/sbitmap.c,sbitmap_add_wait_queue,0,2
,lib/sbitmap.c,sbitmap_any_bit_set,5,5
,lib/sbitmap.c,sbitmap_queue_clear,3,5
,lib/sbitmap.c,sbitmap_del_wait_queue,0,2
,lib/sbitmap.c,sbitmap_finish_wait,2,2
,lib/sbitmap.c,sbitmap_get,19,23
,lib/sbitmap.c,sbitmap_get_shallow,16,22
,lib/sbitmap.c,sbitmap_init_node,20,21
,lib/sbitmap.c,sbitmap_prepare_to_wait,3,3
,lib/sbitmap.c,sbitmap_queue_init_node,6,8
,lib/sbitmap.c,sbitmap_weight,1,1
,lib/sbitmap.c,sbitmap_show,0,1
,lib/scatterlist.c,sg_free_append_table,0,8
,lib/scatterlist.c,sg_miter_skip,2,10
,lib/scatterlist.c,sg_miter_next,8,10
,lib/scatterlist.c,sg_last,0,9
,lib/scatterlist.c,sg_nents,0,6
,lib/scatterlist.c,sg_nents_for_len,0,9
,lib/scatterlist.c,sg_kmalloc,0,5
,lib/scatterlist.c,sg_miter_start,0,3
,lib/scatterlist.c,sg_zero_buffer,0,6
,lib/scatterlist.c,sg_init_table,1,1
,lib/scatterlist.c,sgl_free_n_order,0,10
,lib/scatterlist.c,sgl_free,0,8
,lib/scatterlist.c,sgl_alloc_order,0,24
,lib/scatterlist.c,sgl_alloc,0,1
,lib/scatterlist.c,sg_next,5,5
,lib/scatterlist.c,__sg_free_table,0,9
,lib/scatterlist.c,sg_init_one,4,6
,lib/scatterlist.c,sg_pcopy_to_buffer,0,1
,lib/scatterlist.c,sg_pcopy_from_buffer,0,1
,lib/scatterlist.c,__sg_alloc_table,13,15
,lib/scatterlist.c,sg_alloc_table,0,10
,lib/scatterlist.c,__sg_page_iter_dma_next,0,11
,lib/scatterlist.c,__sg_page_iter_next,5,11
,lib/scatterlist.c,__sg_page_iter_start,0,1
,lib/scatterlist.c,sg_alloc_append_table_from_pages,0,52
,lib/scatterlist.c,sg_free_table,0,8
,lib/scatterlist.c,sg_alloc_table_from_pages_segment,0,11
,lib/scatterlist.c,sg_copy_buffer,9,10
,lib/scatterlist.c,sg_copy_from_buffer,1,1
,lib/scatterlist.c,sg_copy_to_buffer,1,1
,lib/scatterlist.c,sgl_free_order,0,8
,lib/scatterlist.c,sg_miter_stop,5,6
,lib/seq_buf.c,seq_buf_puts,0,6
,lib/seq_buf.c,seq_buf_putmem_hex,0,16
,lib/seq_buf.c,seq_buf_to_user,0,9
,lib/seq_buf.c,seq_buf_putc,0,6
,lib/seq_buf.c,seq_buf_print_seq,0,1
,lib/seq_buf.c,seq_buf_path,0,16
,lib/seq_buf.c,seq_buf_putmem,0,6
,lib/seq_buf.c,seq_buf_hex_dump,0,10
,lib/seq_buf.c,seq_buf_printf,0,6
,lib/seq_buf.c,seq_buf_vprintf,0,6
,lib/seq_buf.c,seq_buf_bprintf,0,8
,lib/sg_pool.c,sg_pool_alloc,4,5
,lib/sg_pool.c,sg_free_table_chained,0,3
,lib/sg_pool.c,sg_alloc_table_chained,8,11
,lib/sg_pool.c,sg_pool_free,0,5
,lib/sha1.c,sha1_transform,0,7
,lib/sha1.c,sha1_init,0,1
,lib/show_mem.c,show_mem,0,7
,lib/siphash.c,siphash_1u64,1,1
,lib/siphash.c,siphash_4u64,0,1
,lib/siphash.c,siphash_3u32,1,1
,lib/siphash.c,siphash_2u64,1,1
,lib/siphash.c,siphash_1u32,1,1
,lib/siphash.c,hsiphash_3u32,0,1
,lib/siphash.c,hsiphash_2u32,0,1
,lib/siphash.c,hsiphash_1u32,0,1
,lib/siphash.c,__siphash_unaligned,5,5
,lib/siphash.c,__hsiphash_unaligned,0,5
,lib/siphash.c,siphash_3u64,0,1
,lib/siphash.c,hsiphash_4u32,0,1
,lib/sort.c,sort_r,25,27
,lib/sort.c,do_swap,4,7
,lib/sort.c,sort,1,1
,lib/string_helpers.c,memcpy_and_pad,0,3
,lib/string_helpers.c,kfree_strarray,0,4
,lib/string_helpers.c,string_unescape,0,32
,lib/string_helpers.c,string_get_size,0,22
,lib/string_helpers.c,string_escape_mem,13,80
,lib/string_helpers.c,kstrdup_quotable_file,0,10
,lib/string_helpers.c,kstrdup_quotable_cmdline,0,9
,lib/string_helpers.c,kstrdup_quotable,0,6
,lib/strncpy_from_user.c,strncpy_from_user,17,17
,lib/strnlen_user.c,strnlen_user,15,15
,lib/syscall.c,task_current_syscall,7,8
,lib/syscall.c,collect_syscall,13,18
,lib/timerqueue.c,timerqueue_iterate_next,3,4
,lib/timerqueue.c,timerqueue_del,4,5
,lib/timerqueue.c,timerqueue_add,12,13
,lib/ucs2_string.c,ucs2_strlen,0,4
,lib/ucs2_string.c,ucs2_utf8size,0,8
,lib/ucs2_string.c,ucs2_strsize,0,7
,lib/ucs2_string.c,ucs2_strnlen,0,5
,lib/ucs2_string.c,ucs2_strncmp,0,6
,lib/ucs2_string.c,ucs2_as_utf8,0,19
,lib/usercopy.c,_copy_from_user,6,6
,lib/usercopy.c,_copy_to_user,4,4
,lib/usercopy.c,check_zeroed_user,15,16
,lib/uuid.c,generate_random_uuid,0,1
,lib/uuid.c,uuid_parse,0,3
,lib/uuid.c,uuid_is_valid,0,5
,lib/uuid.c,uuid_gen,1,1
,lib/uuid.c,guid_gen,0,1
,lib/uuid.c,generate_random_guid,0,1
,lib/uuid.c,guid_parse,0,3
,lib/uuid.c,__uuid_parse.part.0,0,3
,lib/vsprintf.c,date_str,0,7
,lib/vsprintf.c,escaped_string,0,18
,lib/vsprintf.c,rtc_str,0,22
,lib/vsprintf.c,restricted_pointer,3,24
,lib/vsprintf.c,resource_string.isra.0,0,96
,lib/vsprintf.c,hex_string,0,20
,lib/vsprintf.c,put_dec_trunc8,8,8
,lib/vsprintf.c,put_dec_full8,1,1
,lib/vsprintf.c,put_dec,4,4
,lib/vsprintf.c,address_val,4,12
,lib/vsprintf.c,enable_ptr_key_workfn,0,1
,lib/vsprintf.c,device_node_string.constprop.0.isra.0,0,19
,lib/vsprintf.c,dentry_name,0,30
,lib/vsprintf.c,ptr_to_hashval,0,3
,lib/vsprintf.c,pointer,11,51
,lib/vsprintf.c,default_pointer,10,32
,lib/vsprintf.c,number,57,62
,lib/vsprintf.c,clock.constprop.0,0,12
,lib/vsprintf.c,check_pointer,3,11
,lib/vsprintf.c,num_to_str,13,13
,lib/vsprintf.c,netdev_bits,0,21
,lib/vsprintf.c,mac_address_string,0,26
,lib/vsprintf.c,file_dentry_name,0,12
,lib/vsprintf.c,fill_random_ptr_key,0,1
,lib/vsprintf.c,flags_string,0,28
,lib/vsprintf.c,uuid_string,0,24
,lib/vsprintf.c,scnprintf,2,4
,lib/vsprintf.c,set_field_width,1,4
,lib/vsprintf.c,set_precision,1,4
,lib/vsprintf.c,simple_strntoull,5,6
,lib/vsprintf.c,simple_strtol,3,5
,lib/vsprintf.c,simple_strtoll,0,5
,lib/vsprintf.c,simple_strtoul,1,1
,lib/vsprintf.c,simple_strtoull,1,1
,lib/vsprintf.c,skip_atoi,3,3
,lib/vsprintf.c,special_hex_number,1,1
,lib/vsprintf.c,sprintf,1,1
,lib/vsprintf.c,sscanf,1,1
,lib/vsprintf.c,format_decode,55,66
,lib/vsprintf.c,format_flags,0,10
,lib/vsprintf.c,fourcc_string,0,20
,lib/vsprintf.c,fwnode_full_name_string,0,3
,lib/vsprintf.c,ip_addr_string,5,27
,lib/vsprintf.c,vsprintf,0,1
,lib/vsprintf.c,ip6_string,3,5
,lib/vsprintf.c,ip6_compressed_string,0,30
,lib/vsprintf.c,ip6_addr_string_sa,0,22
,lib/vsprintf.c,bstr_printf,0,60
,lib/vsprintf.c,bprintf,0,1
,lib/vsprintf.c,ip6_addr_string,8,10
,lib/vsprintf.c,bitmap_list_string.constprop.0,12,16
,lib/vsprintf.c,bitmap_string.constprop.0,10,18
,lib/vsprintf.c,bdev_name.constprop.0,4,17
,lib/vsprintf.c,widen_string,14,16
,lib/vsprintf.c,vsscanf,45,157
,lib/vsprintf.c,ip4_string,8,14
,lib/vsprintf.c,vsnprintf,79,107
,lib/vsprintf.c,vscnprintf,2,4
,lib/vsprintf.c,vbin_printf,0,92
,lib/vsprintf.c,va_format.constprop.0,6,14
,lib/vsprintf.c,time_str.constprop.0,0,5
,lib/vsprintf.c,time_and_date,0,13
,lib/vsprintf.c,time64_str,0,1
,lib/vsprintf.c,symbol_string,16,20
,lib/vsprintf.c,string,16,17
,lib/vsprintf.c,ip4_addr_string_sa,0,14
,lib/vsprintf.c,ip4_addr_string,6,6
,lib/vsprintf.c,fwnode_string,0,17
,lib/vsprintf.c,snprintf,1,1
,lib/win_minmax.c,minmax_running_max,0,18
,lib/win_minmax.c,minmax_running_min,11,18
,lib/xarray.c,xas_create_range,9,15
,lib/xarray.c,__xas_prev,11,14
,lib/xarray.c,__xas_nomem,3,16
,lib/xarray.c,__xas_next,14,14
,lib/xarray.c,__xa_store,7,13
,lib/xarray.c,xa_extract,0,49
,lib/xarray.c,__xa_set_mark,3,3
,lib/xarray.c,xas_store,62,88
,lib/xarray.c,xas_start,14,16
,lib/xarray.c,xas_set_mark,7,7
,lib/xarray.c,xas_pause,0,7
,lib/xarray.c,xas_nomem,3,8
,lib/xarray.c,__xa_insert,7,13
,lib/xarray.c,xas_load,6,6
,lib/xarray.c,xas_init_marks,4,6
,lib/xarray.c,xas_get_mark,0,5
,lib/xarray.c,xas_free_nodes,0,11
,lib/xarray.c,xas_find_marked,46,50
,lib/xarray.c,xas_find_conflict,16,27
,lib/xarray.c,xas_find,26,29
,lib/xarray.c,__xa_erase,3,5
,lib/xarray.c,xa_find,8,10
,lib/xarray.c,xa_find_after,10,12
,lib/xarray.c,__xa_cmpxchg,0,14
,lib/xarray.c,__xa_clear_mark,3,3
,lib/xarray.c,__xa_alloc_cyclic,4,10
,lib/xarray.c,xa_clear_mark,0,3
,lib/xarray.c,xa_delete_node,0,1
,lib/xarray.c,__xa_alloc,9,15
,lib/xarray.c,xa_get_mark,0,11
,lib/xarray.c,xa_load,4,5
,lib/xarray.c,xa_set_mark,0,3
,lib/xarray.c,xa_store,1,1
,lib/xarray.c,xas_alloc,9,11
,lib/xarray.c,xas_clear_mark,8,8
,lib/xarray.c,xas_create,54,58
,lib/xarray.c,xa_erase,1,1
,lib/xarray.c,xa_destroy,7,12
,lib/xxhash.c,xxh64,0,12
,lib/xxhash.c,xxh64_copy_state,0,1
,lib/xxhash.c,xxh64_update,0,12
,lib/xxhash.c,xxh64_reset,0,1
,lib/xxhash.c,xxh64_digest,0,10
,lib/xxhash.c,xxh32_reset,0,1
,lib/xxhash.c,xxh32_digest,0,8
,lib/xxhash.c,xxh32_update,0,13
,lib/xxhash.c,xxh32_copy_state,0,1
,lib/xxhash.c,xxh32,0,10
,lib/xz/xz_dec_bcj.c,bcj_flush,0,1
,lib/xz/xz_dec_bcj.c,xz_dec_bcj_reset,0,3
,lib/xz/xz_dec_bcj.c,xz_dec_bcj_run,0,17
,lib/xz/xz_dec_bcj.c,xz_dec_bcj_create,0,3
,lib/xz/xz_dec_bcj.c,bcj_apply,0,53
,lib/xz/xz_dec_lzma2.c,xz_dec_lzma2_end,0,4
,lib/xz/xz_dec_lzma2.c,lzma_main,0,100
,lib/xz/xz_dec_lzma2.c,lzma_len,0,18
,lib/xz/xz_dec_lzma2.c,dict_repeat,0,9
,lib/xz/xz_dec_lzma2.c,xz_dec_lzma2_create,0,7
,lib/xz/xz_dec_lzma2.c,xz_dec_lzma2_reset,0,9
,lib/xz/xz_dec_lzma2.c,xz_dec_lzma2_run,0,98
,lib/xz/xz_dec_stream.c,fill_temp,0,2
,lib/xz/xz_dec_stream.c,dec_vli,0,9
,lib/xz/xz_dec_stream.c,xz_dec_reset,0,1
,lib/xz/xz_dec_stream.c,xz_dec_run,0,130
,lib/xz/xz_dec_stream.c,xz_dec_init,0,7
,lib/xz/xz_dec_stream.c,xz_dec_end,0,2
,lib/zlib_deflate/deflate.c,longest_match,0,27
,lib/zlib_deflate/deflate.c,deflate_slow,0,70
,lib/zlib_deflate/deflate.c,deflate_fast,0,48
,lib/zlib_deflate/deflate.c,zlib_deflate,0,74
,lib/zlib_deflate/deflate.c,zlib_deflate_workspacesize,0,4
,lib/zlib_deflate/deflate.c,zlib_deflate_dfltcc_enabled,0,1
,lib/zlib_deflate/deflate.c,zlib_deflateReset,0,7
,lib/zlib_deflate/deflate.c,zlib_deflateInit2,0,11
,lib/zlib_deflate/deflate.c,deflate_stored,0,44
,lib/zlib_deflate/deflate.c,fill_window,0,29
,lib/zlib_deflate/deflate.c,zlib_deflateEnd,0,8
,lib/zlib_deflate/deftree.c,zlib_tr_stored_block,0,8
,lib/zlib_deflate/deftree.c,compress_block,0,27
,lib/zlib_deflate/deftree.c,gen_codes,0,7
,lib/zlib_deflate/deftree.c,pqdownheap,0,11
,lib/zlib_deflate/deftree.c,scan_tree,0,18
,lib/zlib_deflate/deftree.c,zlib_tr_tally,0,15
,lib/zlib_deflate/deftree.c,send_tree,0,38
,lib/zlib_deflate/deftree.c,zlib_tr_flush_block,0,52
,lib/zlib_deflate/deftree.c,zlib_tr_init,0,36
,lib/zlib_deflate/deftree.c,zlib_tr_stored_type_only,0,8
,lib/zlib_deflate/deftree.c,build_tree,0,42
,lib/zlib_deflate/deftree.c,zlib_tr_align,0,22
,lib/zlib_inflate/inffast.c,inflate_fast,0,69
,lib/zlib_inflate/inflate.c,zlib_inflateIncomp,0,12
,lib/zlib_inflate/inflate.c,zlib_inflateEnd,0,3
,lib/zlib_inflate/inflate.c,zlib_inflateReset,0,4
,lib/zlib_inflate/inflate.c,zlib_inflateInit2,0,7
,lib/zlib_inflate/inflate.c,zlib_inflate_workspacesize,0,1
,lib/zlib_inflate/inflate.c,zlib_updatewindow,0,7
,lib/zlib_inflate/inflate.c,zlib_inflate,0,233
,lib/zlib_inflate/inftrees.c,zlib_inflate_table,0,55
,lib/zlib_inflate/infutil.c,zlib_inflate_blob,0,9
,lib/zstd/decompress.c,ZSTD_resetDStream,0,1
,lib/zstd/decompress.c,ZSTD_decompressStream,0,61
,lib/zstd/decompress.c,ZSTD_decompressSequencesLong,0,211
,lib/zstd/decompress.c,ZSTD_decompressSequences,0,115
,lib/zstd/decompress.c,ZSTD_decompressMultiFrame,0,60
,lib/zstd/decompress.c,ZSTD_decompressDCtx,0,53
,lib/zstd/decompress.c,ZSTD_decompress_usingDDict,0,1
,lib/zstd/decompress.c,ZSTD_decompress_usingDict,0,53
,lib/zstd/decompress.c,ZSTD_execSequenceLast7.isra.0,0,18
,lib/zstd/decompress.c,ZSTD_findDecompressedSize,0,44
,lib/zstd/decompress.c,ZSTD_decompressContinue,0,54
,lib/zstd/decompress.c,ZSTD_decompressBlock,0,44
,lib/zstd/decompress.c,ZSTD_findFrameCompressedSize,0,46
,lib/zstd/decompress.c,ZSTD_decompressBegin,0,1
,lib/zstd/decompress.c,ZSTD_DCtxWorkspaceBound,0,1
,lib/zstd/decompress.c,ZSTD_freeDCtx,0,3
,lib/zstd/decompress.c,ZSTD_freeDDict,0,3
,lib/zstd/decompress.c,ZSTD_freeDStream,0,7
,lib/zstd/decompress.c,ZSTD_generateNxBytes,0,3
,lib/zstd/decompress.c,ZSTD_getDictID_fromDDict,0,6
,lib/zstd/decompress.c,ZSTD_getDictID_fromDict,0,5
,lib/zstd/decompress.c,ZSTD_getDictID_fromFrame,0,29
,lib/zstd/decompress.c,ZSTD_getFrameContentSize,0,34
,lib/zstd/decompress.c,ZSTD_getFrameParams,0,28
,lib/zstd/decompress.c,ZSTD_getcBlockSize,0,5
,lib/zstd/decompress.c,ZSTD_initDCtx,0,5
,lib/zstd/decompress.c,ZSTD_initDDict,0,9
,lib/zstd/decompress.c,ZSTD_initDStream,0,14
,lib/zstd/decompress.c,ZSTD_initDStream_usingDDict,0,3
,lib/zstd/decompress.c,ZSTD_insertBlock,0,3
,lib/zstd/decompress.c,ZSTD_DDictWorkspaceBound,0,1
,lib/zstd/decompress.c,ZSTD_isFrame,0,4
,lib/zstd/decompress.c,ZSTD_isSkipFrame,0,1
,lib/zstd/decompress.c,ZSTD_loadEntropy,0,19
,lib/zstd/decompress.c,ZSTD_nextInputType,0,3
,lib/zstd/decompress.c,ZSTD_nextSrcSizeToDecompress,0,1
,lib/zstd/decompress.c,ZSTD_DStreamInSize,0,1
,lib/zstd/decompress.c,ZSTD_decompressBegin_usingDict,0,8
,lib/zstd/decompress.c,ZSTD_decodeLiteralsBlock,0,38
,lib/zstd/decompress.c,ZSTD_createDCtx_advanced,0,5
,lib/zstd/decompress.c,ZSTD_copyDCtx,0,1
,lib/zstd/decompress.c,ZSTD_DStreamWorkspaceBound,0,1
,lib/zstd/decompress.c,ZSTD_DStreamOutSize,0,1
,lib/zstd/decompress.c,ZSTD_decodeSeqHeaders,0,42
,lib/zstd/entropy_common.c,HUF_readStats_wksp,0,18
,lib/zstd/entropy_common.c,FSE_isError,0,1
,lib/zstd/entropy_common.c,FSE_readNCount,0,40
,lib/zstd/entropy_common.c,FSE_versionNumber,0,1
,lib/zstd/entropy_common.c,HUF_isError,0,1
,lib/zstd/fse_decompress.c,FSE_buildDTable_rle,0,1
,lib/zstd/fse_decompress.c,FSE_buildDTable_wksp,0,24
,lib/zstd/fse_decompress.c,FSE_buildDTable_raw,0,5
,lib/zstd/fse_decompress.c,FSE_decompress_wksp,0,6
,lib/zstd/fse_decompress.c,FSE_decompress_usingDTable,0,163
,lib/zstd/huf_decompress.c,HUF_readDTableX2_wksp,0,12
,lib/zstd/huf_decompress.c,HUF_readDTableX4_wksp,0,29
,lib/zstd/huf_decompress.c,HUF_decompress4X_usingDTable,0,4
,lib/zstd/huf_decompress.c,HUF_decompress4X_hufOnly_wksp,0,11
,lib/zstd/huf_decompress.c,HUF_decompress4X_DCtx_wksp,0,14
,lib/zstd/huf_decompress.c,HUF_decompress4X4_usingDTable_internal,0,304
,lib/zstd/huf_decompress.c,HUF_decompress4X4_usingDTable,0,3
,lib/zstd/huf_decompress.c,HUF_decompress4X4_DCtx_wksp,0,4
,lib/zstd/huf_decompress.c,HUF_decompress4X2_usingDTable_internal,0,263
,lib/zstd/huf_decompress.c,HUF_decompress4X2_usingDTable,0,3
,lib/zstd/huf_decompress.c,HUF_decompress4X2_DCtx_wksp,0,4
,lib/zstd/huf_decompress.c,HUF_decompress1X_usingDTable,0,4
,lib/zstd/huf_decompress.c,HUF_decompress1X2_DCtx_wksp,0,4
,lib/zstd/huf_decompress.c,HUF_decompress1X2_usingDTable,0,3
,lib/zstd/huf_decompress.c,HUF_decompress1X2_usingDTable_internal,0,46
,lib/zstd/huf_decompress.c,HUF_fillDTableX4Level2,0,9
,lib/zstd/huf_decompress.c,HUF_decompress1X4_DCtx_wksp,0,4
,lib/zstd/huf_decompress.c,HUF_decompress1X4_usingDTable_internal,0,56
,lib/zstd/huf_decompress.c,HUF_decompress1X_DCtx_wksp,0,14
,lib/zstd/huf_decompress.c,HUF_selectDecoder,0,1
,lib/zstd/huf_decompress.c,HUF_decompress1X4_usingDTable,0,3
,lib/zstd/zstd_common.c,ZSTD_initStack,0,5
,lib/zstd/zstd_common.c,ZSTD_stackAllocAll,0,2
,lib/zstd/zstd_common.c,ZSTD_stackAlloc,0,2
,lib/zstd/zstd_common.c,ZSTD_malloc,0,1
,lib/zstd/zstd_common.c,ZSTD_free,0,3
,mm/backing-dev.c,bdi_register_va.part.0,12,18
,mm/backing-dev.c,min_ratio_show,0,1
,mm/backing-dev.c,min_ratio_store,0,4
,mm/backing-dev.c,read_ahead_kb_store,0,3
,mm/backing-dev.c,release_bdi,6,13
,mm/backing-dev.c,set_bdi_congested,0,2
,mm/backing-dev.c,stable_pages_required_show,0,2
,mm/backing-dev.c,stable_pages_required_show.cold,0,1
,mm/backing-dev.c,congestion_wait,0,7
,mm/backing-dev.c,wait_iff_congested,0,10
,mm/backing-dev.c,wb_update_bandwidth_workfn,0,1
,mm/backing-dev.c,wb_wakeup_delayed,3,3
,mm/backing-dev.c,bdi_alloc,4,6
,mm/backing-dev.c,bdi_debug_stats_open,0,1
,mm/backing-dev.c,bdi_put,4,5
,mm/backing-dev.c,bdi_init,4,7
,mm/backing-dev.c,bdi_register,3,3
,mm/backing-dev.c,bdi_dev_name,0,5
,mm/backing-dev.c,bdi_register_va,3,4
,mm/backing-dev.c,read_ahead_kb_show,0,1
,mm/backing-dev.c,bdi_get_by_id,0,12
,mm/backing-dev.c,max_ratio_show,0,1
,mm/backing-dev.c,clear_bdi_congested,0,4
,mm/backing-dev.c,bdi_unregister,8,11
,mm/backing-dev.c,bdi_set_owner,2,3
,mm/backing-dev.c,bdi_debug_stats_show,0,11
,mm/backing-dev.c,max_ratio_store,0,4
,mm/compaction.c,trace_raw_output_mm_compaction_begin,0,5
,mm/compaction.c,split_map_pages,0,11
,mm/compaction.c,sysctl_compaction_handler,0,7
,mm/compaction.c,trace_event_raw_event_kcompactd_wake_template,0,9
,mm/compaction.c,trace_event_raw_event_mm_compaction_begin,0,9
,mm/compaction.c,reset_isolation_suitable,0,4
,mm/compaction.c,trace_event_raw_event_mm_compaction_end,0,9
,mm/compaction.c,trace_event_raw_event_mm_compaction_isolate_template,0,9
,mm/compaction.c,trace_event_raw_event_mm_compaction_kcompactd_sleep,0,9
,mm/compaction.c,__traceiter_mm_compaction_suitable,0,3
